CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
331,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
332,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
333,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
334,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
335,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
336,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
337,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
338,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
339,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
340,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
341,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
342,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
343,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
344,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
345,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
346,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
347,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
348,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
349,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
350,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
351,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
352,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
353,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
354,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
355,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
356,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
357,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
358,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
359,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
360,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
361,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
362,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
363,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
364,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
365,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
366,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
367,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
368,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
369,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
370,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
371,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
372,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
373,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
374,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
375,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
376,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
377,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
378,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
379,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
380,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
381,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
382,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
383,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
384,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
385,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
386,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
387,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
388,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
389,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
390,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
391,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
392,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
393,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
394,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
395,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
396,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
397,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
398,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
399,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
400,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
401,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
402,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
403,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
404,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
405,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
406,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
407,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
408,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
409,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
410,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
411,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
412,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
413,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
414,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
415,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
416,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
417,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
418,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
419,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
420,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
421,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
422,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
423,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
424,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
425,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
426,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
427,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
428,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
429,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
430,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
431,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
432,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
433,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
434,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
435,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
436,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
437,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
438,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
439,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
440,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
441,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
442,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
443,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
444,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
445,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
446,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
447,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
448,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
449,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
450,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
451,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
452,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
453,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
454,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
455,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
456,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
457,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
458,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
459,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
460,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
461,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
462,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
463,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
464,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
465,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
466,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
467,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
468,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
469,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
470,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
471,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
472,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
473,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
474,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
475,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
476,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
477,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
478,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
479,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
480,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
481,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
482,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
483,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
484,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
485,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
486,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
487,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
488,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
489,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
490,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
491,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
492,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
493,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
494,0.66666667,0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
495,0.53333333,0.63157895,0.38461538,0.16666667,0.66666667,0.66666667,0.00033373,0.2,0.8
496,0.25,0,0.22222222,0.125,0.625,0.0,0.00010016,0.14285714,1.75
497,0.53333333,0.6,0.05882353,0.0,1.0,1.0,3.337e-05,0.4,8.0
498,1.0,1.0,0.09090909,0.0,1.0,1.0,8.008e-05,1.0,5.0
499,0.80952381,0.75,0.05555556,0.0,1.0,1.0,5.722e-05,0.66666667,8.5
500,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00010008,0.33333333,2.0
501,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00010008,0.33333333,2.0
502,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00010008,0.33333333,2.0
503,0.66666667,0.6,0.2,0.0,0.75,0.75,0.00010008,0.33333333,2.0
504,1.0,1.0,0.07692308,0.0,1.0,1.0,5.004e-05,1.0,6.0
505,1.0,1.0,0.07692308,0.0,1.0,1.0,5.004e-05,1.0,6.0
506,1.0,1.0,0.07692308,0.0,1.0,1.0,5.004e-05,1.0,6.0
507,0.66666667,0.6,0.11111111,0.0,0.75,0.75,5.004e-05,0.33333333,4.0
508,0.66666667,0.6,0.11111111,0.0,0.75,0.75,5.004e-05,0.33333333,4.0
509,0.7,0.64285714,0.06666667,0.0,1.0,1.0,4.004e-05,0.5,7.0
510,1.0,1.0,0.04761905,0.0,1.0,1.0,4.004e-05,1.0,10.0
511,0.7,0.6,0.0,0.0,1.0,1.0,0.0,0.5,7.0
512,0.7,0.6,0.0,0.0,1.0,1.0,0.0,0.5,7.0
513,0.7,0.6,0.0,0.0,1.0,1.0,0.0,0.5,7.0
514,0.7,0.6,0.0,0.0,1.0,1.0,0.0,0.5,7.0
515,0.7,0.64285714,0.0,0.0,1.0,1.0,0.0,0.5,7.0
516,0.7,0.64285714,0.0,0.0,1.0,1.0,0.0,0.5,7.0
517,0.5,0.46153846,0.0,0.0,1.0,1.0,0.0,0.28571429,14.0
518,0.33333333,0,0.33333333,0.33333333,0.5,0.0,0.00016687,0.2,1.0
519,0.7,0.64285714,0.26315789,0.0,1.0,1.0,0.0002002,0.5,1.4
520,0.73333333,0.72727273,0.0,0.0,1.0,1.0,0.0,0.4,11.0
521,0.4,0,0.42857143,0.16666667,0.83333333,0.0,0.00030036,0.2,0.66666667
522,1.0,1.0,0.25,0.0,1.0,1.0,0.00013341,1.0,1.5
523,1.0,1.0,0.25,0.0,1.0,1.0,0.00013341,1.0,1.5
524,0.75,0.76530612,0.0,0.0,1.0,1.0,0.0,0.42857143,21.0
525,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
526,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
527,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
528,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
529,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
530,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
531,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
532,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
533,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
534,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
535,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
536,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
537,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
538,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
539,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
540,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
541,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
542,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
543,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
544,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
545,0.5,0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
546,0.93333333,0.92307692,0.06666667,0.0,1.0,1.0,6.675e-05,0.8,7.0
547,0.4,0,0.25,0.16666667,0.83333333,0.0,0.00013349,0.2,1.5
548,1.0,1.0,0.14285714,0.0,1.0,1.0,6.671e-05,1.0,3.0
549,0.83333333,0.75,0.09090909,0.0,1.0,1.0,5.004e-05,0.66666667,5.0
550,0.46666667,0,0.22222222,0.0,1.0,0.0,0.00013349,0.4,1.75
551,0.5,0.42857143,0.16666667,0.0,0.6,0.6,8.008e-05,0.25,2.5
552,0.53333333,0.4,0.33333333,0.16666667,1.0,0.83333333,0.00026699,0.4,1.0
553,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
554,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
555,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
556,0.8,0.78947368,0.0,0.0,1.0,1.0,0.0,0.5,8.0
557,0.4,0,0.0,0.0,0.6,0.0,0.0,0.25,4.0
558,0.5,0,0.14285714,0.0,0.5,0.0,5.004e-05,0.33333333,3.0
559,0.4,0,0.0,0.0,0.6,0.0,0.0,0.25,4.0
560,0.5,0,0.14285714,0.0,0.5,0.0,5.004e-05,0.33333333,3.0
561,0.5,0,0.14285714,0.0,0.5,0.0,5.004e-05,0.33333333,3.0
562,0.4,0,0.0,0.0,0.6,0.0,0.0,0.25,4.0
563,0.5,0,0.14285714,0.0,0.5,0.0,5.004e-05,0.33333333,3.0
564,0.5,0,0.14285714,0.0,0.5,0.0,5.004e-05,0.33333333,3.0
565,0.5,0,0.14285714,0.0,0.5,0.0,5.004e-05,0.33333333,3.0
566,0.5,0,0.14285714,0.0,0.5,0.0,5.004e-05,0.33333333,3.0
567,0.39285714,0.125,0.5,0.375,1.0,0.375,0.00055088,0.28571429,0.5
568,0.66666667,0.61363636,0.0,0.0,1.0,1.0,0.0,0.5,14.0
569,0.80952381,0.81428571,0.0,0.0,1.0,1.0,0.0,0.5,17.0
570,0.33333333,0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
571,0.5,0,0.25,0.25,0.5,0.0,0.00010008,0.33333333,1.5
572,0.33333333,0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
573,0.5,0,0.25,0.25,0.5,0.0,0.00010008,0.33333333,1.5
574,0.83333333,0.75,0.09090909,0.0,1.0,1.0,5.004e-05,0.66666667,5.0
575,0.4,0,0.2,0.2,0.6,0.0,8.008e-05,0.25,2.0
576,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
577,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
578,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
579,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
580,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
581,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
582,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
583,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
584,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
585,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
586,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
587,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
588,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
589,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
590,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
591,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
592,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
593,0.4,0,0.33333333,0.2,0.6,0.0,0.00016016,0.25,1.0
594,0.5,0,0.33333333,0.25,0.5,0.0,0.00015012,0.33333333,1.0
595,0.28571429,0,0.0,0.0,0.42857143,0.0,0.0,0.16666667,6.0
596,0.5,0,0.33333333,0.25,0.5,0.0,0.00015012,0.33333333,1.0
597,0.5,0,0.33333333,0.25,0.5,0.0,0.00015012,0.33333333,1.0
598,0.28571429,0,0.0,0.0,0.42857143,0.0,0.0,0.16666667,6.0
599,0.85714286,0.84615385,0.0,0.0,1.0,1.0,0.0,0.66666667,18.0
600,0.66666667,0.6,0.77142857,0.25,0.75,0.75,0.00135108,0.33333333,0.14814815
601,0.5,0,0.25,0.25,0.5,0.0,0.00010008,0.33333333,1.5
602,0.5,0,0.5,0.25,0.5,0.0,0.00030024,0.33333333,0.5
603,0.11111111,0,0.02857143,0.0,0.33333333,0.0,1.115e-05,0.05882353,17.0
604,0.5,0,0.53846154,0.25,0.5,0.0,0.00035028,0.33333333,0.42857143
605,0.5,0,0.5,0.25,0.5,0.0,0.00030024,0.33333333,0.5
606,0.9,0.875,0.0,0.0,1.0,1.0,0.0,0.75,9.0
607,0.9,0.875,0.0,0.0,1.0,1.0,0.0,0.75,9.0
608,1.0,1.0,0.8125,0.33333333,1.0,1.0,0.00173437,1.0,0.11538462
609,0.5,0,0.7,0.5,0.25,0.0,0.00070056,0.33333333,0.21428571
610,0.83333333,0.75,0.70588235,0.25,1.0,1.0,0.00120096,0.66666667,0.20833333
611,0.4,0.42857143,0.4,0.16666667,0.83333333,0.5,0.00026699,0.2,0.75
612,0.93333333,0.92307692,0.0,0.0,1.0,1.0,0.0,0.8,14.0
613,0.5,0,0.25,0.25,0.5,0.0,0.00010008,0.33333333,1.5
614,0.6,0.33333333,0.5,0.2,1.0,0.6,0.00048048,0.5,0.5
615,0.5,0,0.64705882,0.25,0.25,0.0,0.00055044,0.33333333,0.27272727
616,0.5,0,0.5,0.25,0.5,0.0,0.00030024,0.33333333,0.5
617,0.83333333,0.75,0.71428571,0.25,1.0,1.0,0.001251,0.66666667,0.2
618,0.5,0,0.6,0.25,0.5,0.0,0.00045036,0.33333333,0.33333333
619,0.5,0,0.4,0.25,0.5,0.0,0.00020016,0.33333333,0.75
620,0.54545455,0.64705882,0.25925926,0.0,1.0,1.0,0.00038266,0.3,1.42857143
621,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
622,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
623,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
624,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
625,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
626,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
627,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
628,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
629,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
630,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
631,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
632,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0
633,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
634,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
635,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
636,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
637,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
638,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
639,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
640,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
641,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
642,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
643,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
644,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
645,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
646,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
647,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
648,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
649,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
650,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
651,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
652,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
653,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
654,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
655,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
656,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
657,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
658,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
659,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
660,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
661,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
662,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
663,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
664,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
665,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
666,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
667,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
668,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
669,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
670,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
671,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
672,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
673,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
674,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
675,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
676,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
677,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
678,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
